game_number,game_id,match_number,rounds_played,winner_team,winner_label,team1_score,team2_score,trump_card,trump_suit,phase,finished_at
118,INPROC_4B15ED,1,10,team2,Team 2 (E/W),5,115,14,♦,finished,2026-05-18T17:07:26.935316+00:00
119,INPROC_7ED66B,1,10,team2,Team 2 (E/W),33,87,26,♥,finished,2026-05-18T17:07:26.950892+00:00
120,INPROC_D175F9,1,10,team1,Team 1 (N/S),63,57,17,♦,finished,2026-05-18T17:07:26.967648+00:00
121,INPROC_67C136,1,10,team1,Team 1 (N/S),73,47,12,♦,finished,2026-05-18T17:07:26.980344+00:00
122,INPROC_E4B1CA,1,10,team2,Team 2 (E/W),7,113,6,♣,finished,2026-05-18T17:07:26.993864+00:00
123,INPROC_2B19E6,1,10,team1,Team 1 (N/S),62,58,37,♠,finished,2026-05-18T17:07:27.002532+00:00
124,INPROC_7C2CF6,1,10,team2,Team 2 (E/W),53,67,36,♠,finished,2026-05-18T17:07:27.014431+00:00
125,INPROC_66644C,1,10,team1,Team 1 (N/S),99,21,22,♥,finished,2026-05-18T17:07:27.023483+00:00
126,INPROC_4FE74A,1,10,team2,Team 2 (E/W),39,81,12,♦,finished,2026-05-18T17:07:27.044226+00:00
127,INPROC_680942,1,10,team2,Team 2 (E/W),55,65,32,♠,finished,2026-05-18T17:07:27.059489+00:00
128,INPROC_24A7B6,1,10,team1,Team 1 (N/S),61,59,33,♠,finished,2026-05-18T17:07:27.072666+00:00
129,INPROC_A97860,1,10,team2,Team 2 (E/W),28,92,24,♥,finished,2026-05-18T17:07:27.086997+00:00
130,INPROC_3E2A64,1,10,team2,Team 2 (E/W),58,62,20,♥,finished,2026-05-18T17:07:27.100950+00:00
131,INPROC_C273B4,1,10,team1,Team 1 (N/S),73,47,32,♠,finished,2026-05-18T17:07:27.115017+00:00
132,INPROC_DBEBC5,1,10,team2,Team 2 (E/W),33,87,1,♣,finished,2026-05-18T17:07:27.129596+00:00
133,INPROC_820D73,1,10,team2,Team 2 (E/W),24,96,3,♣,finished,2026-05-18T17:07:27.146504+00:00
134,INPROC_5A3305,1,10,team2,Team 2 (E/W),36,84,8,♣,finished,2026-05-18T17:07:27.162932+00:00
135,INPROC_40D071,1,10,team1,Team 1 (N/S),69,51,17,♦,finished,2026-05-18T17:07:27.180573+00:00
136,INPROC_B9BB52,1,10,team2,Team 2 (E/W),56,64,38,♠,finished,2026-05-18T17:07:27.193972+00:00
137,INPROC_33D536,1,10,team2,Team 2 (E/W),26,94,9,♣,finished,2026-05-18T17:07:27.212025+00:00
138,INPROC_6D7D7F,1,10,team1,Team 1 (N/S),70,50,39,♠,finished,2026-05-18T17:07:27.227084+00:00
139,INPROC_40BAAA,1,10,team2,Team 2 (E/W),27,93,27,♥,finished,2026-05-18T17:07:27.241611+00:00
140,INPROC_5728A7,1,10,team2,Team 2 (E/W),35,85,12,♦,finished,2026-05-18T17:07:27.256102+00:00
141,INPROC_BB473F,1,10,team2,Team 2 (E/W),18,102,29,♥,finished,2026-05-18T17:07:27.272429+00:00
142,INPROC_82BB88,1,10,draw,draw,60,60,21,♥,finished,2026-05-18T17:07:27.289304+00:00
143,INPROC_F9C825,1,10,team1,Team 1 (N/S),80,40,14,♦,finished,2026-05-18T17:07:27.307122+00:00
144,INPROC_886CD5,1,10,team2,Team 2 (E/W),40,80,32,♠,finished,2026-05-18T17:07:27.323975+00:00
145,INPROC_4339BB,1,10,team1,Team 1 (N/S),66,54,38,♠,finished,2026-05-18T17:07:27.338876+00:00
146,INPROC_FA03DA,1,10,team1,Team 1 (N/S),62,58,15,♦,finished,2026-05-18T17:07:27.355466+00:00
147,INPROC_2B2169,1,10,team2,Team 2 (E/W),16,104,18,♦,finished,2026-05-18T17:07:27.374470+00:00
148,INPROC_F36676,1,10,team2,Team 2 (E/W),8,112,39,♠,finished,2026-05-18T17:07:27.391638+00:00
149,INPROC_A43A22,1,10,team1,Team 1 (N/S),64,56,15,♦,finished,2026-05-18T17:07:27.407650+00:00
150,INPROC_8C4215,1,10,team2,Team 2 (E/W),26,94,17,♦,finished,2026-05-18T17:07:27.424902+00:00
151,INPROC_02D9D0,1,10,team2,Team 2 (E/W),59,61,19,♦,finished,2026-05-18T17:07:27.439866+00:00
152,INPROC_713F59,1,10,team2,Team 2 (E/W),4,116,28,♥,finished,2026-05-18T17:07:27.455256+00:00
153,INPROC_D131D9,1,10,team2,Team 2 (E/W),17,103,13,♦,finished,2026-05-18T17:07:27.471437+00:00
154,INPROC_77CAF7,1,10,team2,Team 2 (E/W),45,75,18,♦,finished,2026-05-18T17:07:27.487911+00:00
155,INPROC_F4E455,1,10,team2,Team 2 (E/W),15,105,35,♠,finished,2026-05-18T17:07:27.505732+00:00
156,INPROC_249B8C,1,10,team2,Team 2 (E/W),21,99,10,♦,finished,2026-05-18T17:07:27.523981+00:00
157,INPROC_BE3F8B,1,10,team2,Team 2 (E/W),35,85,39,♠,finished,2026-05-18T17:07:27.539548+00:00
158,INPROC_FDD69F,1,10,team2,Team 2 (E/W),29,91,4,♣,finished,2026-05-18T17:07:27.553410+00:00
159,INPROC_10DEE0,1,10,team2,Team 2 (E/W),11,109,29,♥,finished,2026-05-18T17:07:27.568190+00:00
160,INPROC_8B7DD9,1,10,team2,Team 2 (E/W),44,76,4,♣,finished,2026-05-18T17:07:27.584301+00:00
161,INPROC_527C6F,1,10,team2,Team 2 (E/W),54,66,19,♦,finished,2026-05-18T17:07:27.599745+00:00
162,INPROC_C21DB1,1,10,team2,Team 2 (E/W),35,85,0,♣,finished,2026-05-18T17:07:27.615227+00:00
163,INPROC_AE2FD0,1,10,team2,Team 2 (E/W),25,95,21,♥,finished,2026-05-18T17:07:27.629208+00:00
164,INPROC_B06C9F,1,10,team2,Team 2 (E/W),32,88,38,♠,finished,2026-05-18T17:07:27.645683+00:00
165,INPROC_7EDE77,1,10,team1,Team 1 (N/S),118,2,17,♦,finished,2026-05-18T17:07:27.660615+00:00
166,INPROC_99E989,1,10,team2,Team 2 (E/W),25,95,14,♦,finished,2026-05-18T17:07:27.675971+00:00
167,INPROC_717CBC,1,10,team2,Team 2 (E/W),14,106,11,♦,finished,2026-05-18T17:07:27.691302+00:00
168,INPROC_E70730,1,10,team2,Team 2 (E/W),33,87,36,♠,finished,2026-05-18T17:07:27.699598+00:00
169,INPROC_6D2A4F,1,10,team2,Team 2 (E/W),31,89,30,♠,finished,2026-05-18T17:07:27.714511+00:00
170,INPROC_05CCB1,1,10,team2,Team 2 (E/W),38,82,34,♠,finished,2026-05-18T17:07:27.729343+00:00
171,INPROC_25EEED,1,10,team2,Team 2 (E/W),28,92,28,♥,finished,2026-05-18T17:07:27.745425+00:00
172,INPROC_027301,1,10,team2,Team 2 (E/W),51,69,9,♣,finished,2026-05-18T17:07:27.760684+00:00
173,INPROC_D1BE4F,1,10,team2,Team 2 (E/W),28,92,32,♠,finished,2026-05-18T17:07:27.772379+00:00
174,INPROC_8E009F,1,10,team2,Team 2 (E/W),59,61,17,♦,finished,2026-05-18T17:07:27.787915+00:00
175,INPROC_01C667,1,10,team2,Team 2 (E/W),26,94,26,♥,finished,2026-05-18T17:07:27.799654+00:00
176,INPROC_ACC09D,1,10,team2,Team 2 (E/W),42,78,26,♥,finished,2026-05-18T17:07:27.817668+00:00
177,INPROC_C61D28,1,10,team2,Team 2 (E/W),26,94,21,♥,finished,2026-05-18T17:07:27.833823+00:00
178,INPROC_4B14A5,1,10,team1,Team 1 (N/S),73,47,5,♣,finished,2026-05-18T17:07:27.850736+00:00
179,INPROC_E82789,1,10,team2,Team 2 (E/W),34,86,27,♥,finished,2026-05-18T17:07:27.866704+00:00
180,INPROC_A70300,1,10,team2,Team 2 (E/W),46,74,26,♥,finished,2026-05-18T17:07:27.884063+00:00
181,INPROC_9C13BB,1,10,team2,Team 2 (E/W),24,96,1,♣,finished,2026-05-18T17:07:27.898512+00:00
182,INPROC_171D25,1,10,team1,Team 1 (N/S),76,44,31,♠,finished,2026-05-18T17:07:27.913701+00:00
183,INPROC_45DD06,1,10,team2,Team 2 (E/W),41,79,16,♦,finished,2026-05-18T17:07:27.927872+00:00
184,INPROC_8326F8,1,10,team1,Team 1 (N/S),72,48,27,♥,finished,2026-05-18T17:07:27.938092+00:00
185,INPROC_E2549F,1,10,team1,Team 1 (N/S),69,51,38,♠,finished,2026-05-18T17:07:27.953934+00:00
186,INPROC_4F6471,1,10,team2,Team 2 (E/W),29,91,8,♣,finished,2026-05-18T17:07:27.967971+00:00
187,INPROC_21E41D,1,10,team1,Team 1 (N/S),90,30,6,♣,finished,2026-05-18T17:07:27.983636+00:00
188,INPROC_8D3DE1,1,10,team2,Team 2 (E/W),52,68,30,♠,finished,2026-05-18T17:07:28.000470+00:00
189,INPROC_7E62FC,1,10,team2,Team 2 (E/W),49,71,17,♦,finished,2026-05-18T17:07:28.019449+00:00
190,INPROC_963615,1,10,team2,Team 2 (E/W),35,85,34,♠,finished,2026-05-18T17:07:28.042350+00:00
191,INPROC_9D6C86,1,10,team2,Team 2 (E/W),42,78,14,♦,finished,2026-05-18T17:07:28.061866+00:00
192,INPROC_6C85B9,1,10,team1,Team 1 (N/S),63,57,11,♦,finished,2026-05-18T17:07:28.079185+00:00
193,INPROC_8898EE,1,10,team2,Team 2 (E/W),36,84,14,♦,finished,2026-05-18T17:07:28.097519+00:00
194,INPROC_15FBD5,1,10,team2,Team 2 (E/W),28,92,14,♦,finished,2026-05-18T17:07:28.115464+00:00
195,INPROC_C69118,1,10,team1,Team 1 (N/S),80,40,26,♥,finished,2026-05-18T17:07:28.131682+00:00
196,INPROC_6861BA,1,10,team1,Team 1 (N/S),63,57,0,♣,finished,2026-05-18T17:07:28.146446+00:00
197,INPROC_02CF2D,1,10,team2,Team 2 (E/W),41,79,37,♠,finished,2026-05-18T17:07:28.160103+00:00
198,INPROC_64EB15,1,10,team2,Team 2 (E/W),27,93,39,♠,finished,2026-05-18T17:07:28.175986+00:00
199,INPROC_E5FCFE,1,10,team2,Team 2 (E/W),38,82,16,♦,finished,2026-05-18T17:07:28.187632+00:00
200,INPROC_7CA1AA,1,10,team1,Team 1 (N/S),76,44,8,♣,finished,2026-05-18T17:07:28.203202+00:00
201,INPROC_79D6E1,1,10,team1,Team 1 (N/S),64,56,35,♠,finished,2026-05-18T17:07:28.217988+00:00
202,INPROC_68F358,1,10,team1,Team 1 (N/S),74,46,11,♦,finished,2026-05-18T17:07:28.233748+00:00
203,INPROC_93C3E7,1,10,team2,Team 2 (E/W),56,64,10,♦,finished,2026-05-18T17:07:28.249364+00:00
204,INPROC_A9F663,1,10,team2,Team 2 (E/W),59,61,1,♣,finished,2026-05-18T17:07:28.265721+00:00
205,INPROC_EBA79A,1,10,team2,Team 2 (E/W),38,82,32,♠,finished,2026-05-18T17:07:28.281038+00:00
206,INPROC_62DB03,1,10,team2,Team 2 (E/W),55,65,19,♦,finished,2026-05-18T17:07:28.301467+00:00
207,INPROC_3EB9CB,1,10,team2,Team 2 (E/W),40,80,25,♥,finished,2026-05-18T17:07:28.320663+00:00
208,INPROC_960B11,1,10,team1,Team 1 (N/S),69,51,32,♠,finished,2026-05-18T17:07:28.337799+00:00
209,INPROC_746220,1,10,team2,Team 2 (E/W),16,104,29,♥,finished,2026-05-18T17:07:28.354395+00:00
210,INPROC_45F941,1,10,team2,Team 2 (E/W),48,72,0,♣,finished,2026-05-18T17:07:28.366372+00:00
211,INPROC_268BC9,1,10,team1,Team 1 (N/S),83,37,5,♣,finished,2026-05-18T17:07:28.374966+00:00
212,INPROC_42A963,1,10,team2,Team 2 (E/W),30,90,30,♠,finished,2026-05-18T17:07:28.385030+00:00
213,INPROC_58D809,1,10,team2,Team 2 (E/W),47,73,37,♠,finished,2026-05-18T17:07:28.400329+00:00
214,INPROC_235E7E,1,10,team2,Team 2 (E/W),16,104,9,♣,finished,2026-05-18T17:07:28.415412+00:00
215,INPROC_55CE74,1,10,team1,Team 1 (N/S),65,55,26,♥,finished,2026-05-18T17:07:28.431666+00:00
216,INPROC_C1F410,1,10,team2,Team 2 (E/W),29,91,25,♥,finished,2026-05-18T17:07:28.451181+00:00
217,INPROC_47575D,1,10,team1,Team 1 (N/S),67,53,12,♦,finished,2026-05-18T17:07:28.469365+00:00
218,INPROC_039F67,1,10,team2,Team 2 (E/W),59,61,16,♦,finished,2026-05-18T17:07:28.486225+00:00
219,INPROC_477C1A,1,10,team1,Team 1 (N/S),107,13,38,♠,finished,2026-05-18T17:07:28.504044+00:00
220,INPROC_696115,1,10,team1,Team 1 (N/S),62,58,16,♦,finished,2026-05-18T17:07:28.521274+00:00
221,INPROC_C60250,1,10,team2,Team 2 (E/W),58,62,5,♣,finished,2026-05-18T17:07:28.538074+00:00
222,INPROC_2460B5,1,10,team2,Team 2 (E/W),43,77,20,♥,finished,2026-05-18T17:07:28.552714+00:00
223,INPROC_EFA5CC,1,10,team2,Team 2 (E/W),7,113,15,♦,finished,2026-05-18T17:07:28.569539+00:00
224,INPROC_A5D706,1,10,team2,Team 2 (E/W),53,67,12,♦,finished,2026-05-18T17:07:28.586092+00:00
