game_number,game_id,match_number,rounds_played,winner_team,winner_label,team1_score,team2_score,trump_card,trump_suit,phase,finished_at
89,INPROC_A90415,1,10,team1,Team 1 (N/S),70,50,0,♣,finished,2026-05-11T16:21:10.422528+00:00
90,INPROC_479ABF,1,10,team2,Team 2 (E/W),39,81,35,♠,finished,2026-05-11T16:21:10.442531+00:00
91,INPROC_69ED01,1,10,team1,Team 1 (N/S),70,50,15,♦,finished,2026-05-11T16:21:10.463771+00:00
92,INPROC_04F4AD,1,10,draw,draw,60,60,15,♦,finished,2026-05-11T16:21:10.485705+00:00
93,INPROC_6A321F,1,10,team1,Team 1 (N/S),63,57,8,♣,finished,2026-05-11T16:21:10.505888+00:00
94,INPROC_F96F63,1,10,team1,Team 1 (N/S),73,47,17,♦,finished,2026-05-11T16:21:10.525770+00:00
95,INPROC_ACD984,1,10,team2,Team 2 (E/W),39,81,12,♦,finished,2026-05-11T16:21:10.547947+00:00
96,INPROC_CA4BB3,1,10,team2,Team 2 (E/W),3,117,26,♥,finished,2026-05-11T16:21:10.568766+00:00
97,INPROC_9D7087,1,10,team2,Team 2 (E/W),30,90,28,♥,finished,2026-05-11T16:21:10.588346+00:00
98,INPROC_52C46D,1,10,team1,Team 1 (N/S),95,25,31,♠,finished,2026-05-11T16:21:10.608318+00:00
99,INPROC_4B7A21,1,10,team1,Team 1 (N/S),93,27,37,♠,finished,2026-05-11T16:21:10.626300+00:00
100,INPROC_EF3C6F,1,10,team2,Team 2 (E/W),50,70,37,♠,finished,2026-05-11T16:21:10.644206+00:00
101,INPROC_3D3953,1,10,draw,draw,60,60,6,♣,finished,2026-05-11T16:21:10.661862+00:00
102,INPROC_B4DA8E,1,10,team1,Team 1 (N/S),71,49,18,♦,finished,2026-05-11T16:21:10.679270+00:00
103,INPROC_99CFE5,1,10,team2,Team 2 (E/W),35,85,27,♥,finished,2026-05-11T16:21:10.697649+00:00
104,INPROC_158B31,1,10,team1,Team 1 (N/S),85,35,2,♣,finished,2026-05-11T16:21:10.715489+00:00
105,INPROC_78E748,1,10,team1,Team 1 (N/S),61,59,23,♥,finished,2026-05-11T16:21:10.733207+00:00
106,INPROC_FE9DD0,1,10,team1,Team 1 (N/S),79,41,11,♦,finished,2026-05-11T16:21:10.751993+00:00
107,INPROC_5BEB6C,1,10,team2,Team 2 (E/W),28,92,19,♦,finished,2026-05-11T16:21:10.770271+00:00
