game_number,game_id,match_number,rounds_played,winner_team,winner_label,team1_score,team2_score,trump_card,trump_suit,phase,finished_at
71,INPROC_1615E1,1,10,team2,Team 2 (E/W),24,96,39,♠,finished,2026-05-18T16:42:00.501362+00:00
72,INPROC_574A64,1,10,team2,Team 2 (E/W),32,88,21,♥,finished,2026-05-18T16:42:00.516759+00:00
73,INPROC_086A44,1,10,team2,Team 2 (E/W),56,64,16,♦,finished,2026-05-18T16:42:00.532931+00:00
74,INPROC_23AB4C,1,10,team1,Team 1 (N/S),83,37,33,♠,finished,2026-05-18T16:42:00.548523+00:00
75,INPROC_7A073C,1,10,team1,Team 1 (N/S),103,17,14,♦,finished,2026-05-18T16:42:00.565311+00:00
76,INPROC_E218A8,1,10,team1,Team 1 (N/S),88,32,32,♠,finished,2026-05-18T16:42:00.580378+00:00
77,INPROC_A5A70F,1,10,team1,Team 1 (N/S),86,34,27,♥,finished,2026-05-18T16:42:00.595246+00:00
78,INPROC_4EB107,1,10,team2,Team 2 (E/W),58,62,18,♦,finished,2026-05-18T16:42:00.609776+00:00
79,INPROC_0A0964,1,10,team2,Team 2 (E/W),31,89,17,♦,finished,2026-05-18T16:42:00.624818+00:00
80,INPROC_DE4750,1,10,team1,Team 1 (N/S),105,15,34,♠,finished,2026-05-18T16:42:00.637441+00:00
81,INPROC_775DCA,1,10,team1,Team 1 (N/S),70,50,20,♥,finished,2026-05-18T16:42:00.652208+00:00
82,INPROC_272634,1,10,team1,Team 1 (N/S),92,28,27,♥,finished,2026-05-18T16:42:00.666056+00:00
83,INPROC_7802CA,1,10,team1,Team 1 (N/S),67,53,16,♦,finished,2026-05-18T16:42:00.678513+00:00
84,INPROC_CCCE25,1,10,team2,Team 2 (E/W),44,76,24,♥,finished,2026-05-18T16:42:00.692766+00:00
85,INPROC_8CC392,1,10,team1,Team 1 (N/S),69,51,38,♠,finished,2026-05-18T16:42:00.707088+00:00
86,INPROC_A7CD3D,1,10,team1,Team 1 (N/S),68,52,36,♠,finished,2026-05-18T16:42:00.720365+00:00
87,INPROC_F56426,1,10,team1,Team 1 (N/S),70,50,37,♠,finished,2026-05-18T16:42:00.736898+00:00
88,INPROC_E3AB6C,1,10,team1,Team 1 (N/S),68,52,22,♥,finished,2026-05-18T16:42:00.753628+00:00
89,INPROC_3A8261,1,10,team2,Team 2 (E/W),59,61,24,♥,finished,2026-05-18T16:42:00.768340+00:00
90,INPROC_27F37A,1,10,team2,Team 2 (E/W),53,67,3,♣,finished,2026-05-18T16:42:00.783999+00:00
91,INPROC_37BA4B,1,10,team2,Team 2 (E/W),19,101,36,♠,finished,2026-05-18T16:42:00.798449+00:00
92,INPROC_8C8B9A,1,10,team1,Team 1 (N/S),65,55,39,♠,finished,2026-05-18T16:42:00.813924+00:00
93,INPROC_98F09C,1,10,team2,Team 2 (E/W),20,100,19,♦,finished,2026-05-18T16:42:00.830665+00:00
94,INPROC_BEE640,1,10,team1,Team 1 (N/S),75,45,1,♣,finished,2026-05-18T16:42:00.845948+00:00
95,INPROC_938129,1,10,team1,Team 1 (N/S),81,39,8,♣,finished,2026-05-18T16:42:00.860685+00:00
96,INPROC_F2071B,1,10,team2,Team 2 (E/W),47,73,0,♣,finished,2026-05-18T16:42:00.879134+00:00
97,INPROC_F11066,1,10,team2,Team 2 (E/W),32,88,17,♦,finished,2026-05-18T16:42:00.898148+00:00
98,INPROC_720DC6,1,10,team1,Team 1 (N/S),94,26,4,♣,finished,2026-05-18T16:42:00.918148+00:00
99,INPROC_10A966,1,10,team2,Team 2 (E/W),56,64,15,♦,finished,2026-05-18T16:42:00.938216+00:00
100,INPROC_E4C039,1,10,team1,Team 1 (N/S),88,32,9,♣,finished,2026-05-18T16:42:00.958958+00:00
