game_number,game_id,round_number,round_points,round_winner_team,team1_before,team2_before,team1_after,team2_after,cards_played_count,cards_played,round_actions
160,INPROC_109C7F,5,11,team1,20,26,31,26,4,?:Positions.EAST:12 | ?:Positions.NORTH:11 | ?:Positions.WEST:19 | ?:Positions.SOUTH:34,"[{""position"": ""Positions.EAST"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♠"", ""hand_before"": [1, 6, 12, 18, 25, 37], ""legal_moves"": [1, 6, 12, 18, 25, 37]}, {""position"": ""Positions.NORTH"", ""cards_in_trick"": [""12""], ""position_in_trick"": 1, ""lead_suit"": ""♦"", ""trump"": ""♠"", ""hand_before"": [0, 11, 14, 22, 24, 28], ""legal_moves"": [11, 14]}, {""position"": ""Positions.WEST"", ""cards_in_trick"": [""12"", ""11""], ""position_in_trick"": 2, ""lead_suit"": ""♦"", ""trump"": ""♠"", ""hand_before"": [9, 16, 19, 32, 33, 39], ""legal_moves"": [16, 19]}, {""position"": ""Positions.SOUTH"", ""cards_in_trick"": [""12"", ""11"", ""19""], ""position_in_trick"": 3, ""lead_suit"": ""♦"", ""trump"": ""♠"", ""hand_before"": [4, 5, 20, 27, 34, 36], ""legal_moves"": [4, 5, 20, 27, 34, 36]}]"
160,INPROC_109C7F,6,11,team2,31,26,31,37,4,?:Positions.SOUTH:4 | ?:Positions.EAST:1 | ?:Positions.NORTH:0 | ?:Positions.WEST:9,"[{""position"": ""Positions.SOUTH"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♠"", ""hand_before"": [4, 5, 20, 27, 36], ""legal_moves"": [4, 5, 20, 27, 36]}, {""position"": ""Positions.EAST"", ""cards_in_trick"": [""4""], ""position_in_trick"": 1, ""lead_suit"": ""♣"", ""trump"": ""♠"", ""hand_before"": [1, 6, 18, 25, 37], ""legal_moves"": [1, 6]}, {""position"": ""Positions.NORTH"", ""cards_in_trick"": [""4"", ""1""], ""position_in_trick"": 2, ""lead_suit"": ""♣"", ""trump"": ""♠"", ""hand_before"": [0, 14, 22, 24, 28], ""legal_moves"": [0]}, {""position"": ""Positions.WEST"", ""cards_in_trick"": [""4"", ""1"", ""0""], ""position_in_trick"": 3, ""lead_suit"": ""♣"", ""trump"": ""♠"", ""hand_before"": [9, 16, 32, 33, 39], ""legal_moves"": [9]}]"
160,INPROC_109C7F,7,13,team2,31,37,31,50,4,?:Positions.WEST:16 | ?:Positions.SOUTH:20 | ?:Positions.EAST:18 | ?:Positions.NORTH:14,"[{""position"": ""Positions.WEST"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♠"", ""hand_before"": [16, 32, 33, 39], ""legal_moves"": [16, 32, 33, 39]}, {""position"": ""Positions.SOUTH"", ""cards_in_trick"": [""16""], ""position_in_trick"": 1, ""lead_suit"": ""♦"", ""trump"": ""♠"", ""hand_before"": [5, 20, 27, 36], ""legal_moves"": [5, 20, 27, 36]}, {""position"": ""Positions.EAST"", ""cards_in_trick"": [""16"", ""20""], ""position_in_trick"": 2, ""lead_suit"": ""♦"", ""trump"": ""♠"", ""hand_before"": [6, 18, 25, 37], ""legal_moves"": [18]}, {""position"": ""Positions.NORTH"", ""cards_in_trick"": [""16"", ""20"", ""18""], ""position_in_trick"": 3, ""lead_suit"": ""♦"", ""trump"": ""♠"", ""hand_before"": [14, 22, 24, 28], ""legal_moves"": [14]}]"
160,INPROC_109C7F,8,5,team2,31,50,31,55,4,?:Positions.EAST:6 | ?:Positions.NORTH:24 | ?:Positions.WEST:33 | ?:Positions.SOUTH:5,"[{""position"": ""Positions.EAST"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♠"", ""hand_before"": [6, 25, 37], ""legal_moves"": [6, 25, 37]}, {""position"": ""Positions.NORTH"", ""cards_in_trick"": [""6""], ""position_in_trick"": 1, ""lead_suit"": ""♣"", ""trump"": ""♠"", ""hand_before"": [22, 24, 28], ""legal_moves"": [22, 24, 28]}, {""position"": ""Positions.WEST"", ""cards_in_trick"": [""6"", ""24""], ""position_in_trick"": 2, ""lead_suit"": ""♣"", ""trump"": ""♠"", ""hand_before"": [32, 33, 39], ""legal_moves"": [32, 33, 39]}, {""position"": ""Positions.SOUTH"", ""cards_in_trick"": [""6"", ""24"", ""33""], ""position_in_trick"": 3, ""lead_suit"": ""♣"", ""trump"": ""♠"", ""hand_before"": [5, 27, 36], ""legal_moves"": [5]}]"
160,INPROC_109C7F,9,17,team2,31,55,31,72,4,?:Positions.WEST:32 | ?:Positions.SOUTH:36 | ?:Positions.EAST:37 | ?:Positions.NORTH:28,"[{""position"": ""Positions.WEST"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♠"", ""hand_before"": [32, 39], ""legal_moves"": [32, 39]}, {""position"": ""Positions.SOUTH"", ""cards_in_trick"": [""32""], ""position_in_trick"": 1, ""lead_suit"": ""♠"", ""trump"": ""♠"", ""hand_before"": [27, 36], ""legal_moves"": [36]}, {""position"": ""Positions.EAST"", ""cards_in_trick"": [""32"", ""36""], ""position_in_trick"": 2, ""lead_suit"": ""♠"", ""trump"": ""♠"", ""hand_before"": [25, 37], ""legal_moves"": [37]}, {""position"": ""Positions.NORTH"", ""cards_in_trick"": [""32"", ""36"", ""37""], ""position_in_trick"": 3, ""lead_suit"": ""♠"", ""trump"": ""♠"", ""hand_before"": [22, 28], ""legal_moves"": [22, 28]}]"
160,INPROC_109C7F,10,17,team2,31,72,31,89,4,?:Positions.EAST:25 | ?:Positions.NORTH:22 | ?:Positions.WEST:39 | ?:Positions.SOUTH:27,"[{""position"": ""Positions.EAST"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♠"", ""hand_before"": [25], ""legal_moves"": [25]}, {""position"": ""Positions.NORTH"", ""cards_in_trick"": [""25""], ""position_in_trick"": 1, ""lead_suit"": ""♥"", ""trump"": ""♠"", ""hand_before"": [22], ""legal_moves"": [22]}, {""position"": ""Positions.WEST"", ""cards_in_trick"": [""25"", ""22""], ""position_in_trick"": 2, ""lead_suit"": ""♥"", ""trump"": ""♠"", ""hand_before"": [39], ""legal_moves"": [39]}, {""position"": ""Positions.SOUTH"", ""cards_in_trick"": [""25"", ""22"", ""39""], ""position_in_trick"": 3, ""lead_suit"": ""♥"", ""trump"": ""♠"", ""hand_before"": [27], ""legal_moves"": [27]}]"
161,INPROC_ED830B,1,14,team2,0,0,0,14,4,?:Positions.SOUTH:32 | ?:Positions.EAST:36 | ?:Positions.NORTH:34 | ?:Positions.WEST:39,"[{""position"": ""Positions.SOUTH"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♦"", ""hand_before"": [3, 4, 7, 8, 10, 14, 20, 27, 31, 32], ""legal_moves"": [3, 4, 7, 8, 10, 14, 20, 27, 31, 32]}, {""position"": ""Positions.EAST"", ""cards_in_trick"": [""32""], ""position_in_trick"": 1, ""lead_suit"": ""♠"", ""trump"": ""♦"", ""hand_before"": [0, 15, 19, 22, 23, 25, 26, 33, 36, 38], ""legal_moves"": [33, 36, 38]}, {""position"": ""Positions.NORTH"", ""cards_in_trick"": [""32"", ""36""], ""position_in_trick"": 2, ""lead_suit"": ""♠"", ""trump"": ""♦"", ""hand_before"": [6, 9, 12, 16, 21, 24, 28, 30, 34, 35], ""legal_moves"": [30, 34, 35]}, {""position"": ""Positions.WEST"", ""cards_in_trick"": [""32"", ""36"", ""34""], ""position_in_trick"": 3, ""lead_suit"": ""♠"", ""trump"": ""♦"", ""hand_before"": [1, 2, 5, 11, 13, 17, 18, 29, 37, 39], ""legal_moves"": [37, 39]}]"
161,INPROC_ED830B,2,21,team2,0,14,0,35,4,?:Positions.WEST:29 | ?:Positions.SOUTH:20 | ?:Positions.EAST:22 | ?:Positions.NORTH:28,"[{""position"": ""Positions.WEST"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♦"", ""hand_before"": [1, 2, 5, 11, 13, 17, 18, 29, 37], ""legal_moves"": [1, 2, 5, 11, 13, 17, 18, 29, 37]}, {""position"": ""Positions.SOUTH"", ""cards_in_trick"": [""29""], ""position_in_trick"": 1, ""lead_suit"": ""♥"", ""trump"": ""♦"", ""hand_before"": [3, 4, 7, 8, 10, 14, 20, 27, 31], ""legal_moves"": [20, 27]}, {""position"": ""Positions.EAST"", ""cards_in_trick"": [""29"", ""20""], ""position_in_trick"": 2, ""lead_suit"": ""♥"", ""trump"": ""♦"", ""hand_before"": [0, 15, 19, 22, 23, 25, 26, 33, 38], ""legal_moves"": [22, 23, 25, 26]}, {""position"": ""Positions.NORTH"", ""cards_in_trick"": [""29"", ""20"", ""22""], ""position_in_trick"": 3, ""lead_suit"": ""♥"", ""trump"": ""♦"", ""hand_before"": [6, 9, 12, 16, 21, 24, 28, 30, 35], ""legal_moves"": [21, 24, 28]}]"
161,INPROC_ED830B,3,14,team2,0,35,0,49,4,?:Positions.WEST:11 | ?:Positions.SOUTH:10 | ?:Positions.EAST:19 | ?:Positions.NORTH:16,"[{""position"": ""Positions.WEST"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♦"", ""hand_before"": [1, 2, 5, 11, 13, 17, 18, 37], ""legal_moves"": [1, 2, 5, 11, 13, 17, 18, 37]}, {""position"": ""Positions.SOUTH"", ""cards_in_trick"": [""11""], ""position_in_trick"": 1, ""lead_suit"": ""♦"", ""trump"": ""♦"", ""hand_before"": [3, 4, 7, 8, 10, 14, 27, 31], ""legal_moves"": [10, 14]}, {""position"": ""Positions.EAST"", ""cards_in_trick"": [""11"", ""10""], ""position_in_trick"": 2, ""lead_suit"": ""♦"", ""trump"": ""♦"", ""hand_before"": [0, 15, 19, 23, 25, 26, 33, 38], ""legal_moves"": [15, 19]}, {""position"": ""Positions.NORTH"", ""cards_in_trick"": [""11"", ""10"", ""19""], ""position_in_trick"": 3, ""lead_suit"": ""♦"", ""trump"": ""♦"", ""hand_before"": [6, 9, 12, 16, 21, 24, 30, 35], ""legal_moves"": [12, 16]}]"
161,INPROC_ED830B,4,8,team1,0,49,8,49,4,?:Positions.EAST:23 | ?:Positions.NORTH:21 | ?:Positions.WEST:37 | ?:Positions.SOUTH:27,"[{""position"": ""Positions.EAST"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♦"", ""hand_before"": [0, 15, 23, 25, 26, 33, 38], ""legal_moves"": [0, 15, 23, 25, 26, 33, 38]}, {""position"": ""Positions.NORTH"", ""cards_in_trick"": [""23""], ""position_in_trick"": 1, ""lead_suit"": ""♥"", ""trump"": ""♦"", ""hand_before"": [6, 9, 12, 21, 24, 30, 35], ""legal_moves"": [21, 24]}, {""position"": ""Positions.WEST"", ""cards_in_trick"": [""23"", ""21""], ""position_in_trick"": 2, ""lead_suit"": ""♥"", ""trump"": ""♦"", ""hand_before"": [1, 2, 5, 13, 17, 18, 37], ""legal_moves"": [1, 2, 5, 13, 17, 18, 37]}, {""position"": ""Positions.SOUTH"", ""cards_in_trick"": [""23"", ""21"", ""37""], ""position_in_trick"": 3, ""lead_suit"": ""♥"", ""trump"": ""♦"", ""hand_before"": [3, 4, 7, 8, 14, 27, 31], ""legal_moves"": [27]}]"
161,INPROC_ED830B,5,3,team1,8,49,11,49,4,?:Positions.SOUTH:3 | ?:Positions.EAST:0 | ?:Positions.NORTH:6 | ?:Positions.WEST:2,"[{""position"": ""Positions.SOUTH"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♦"", ""hand_before"": [3, 4, 7, 8, 14, 31], ""legal_moves"": [3, 4, 7, 8, 14, 31]}, {""position"": ""Positions.EAST"", ""cards_in_trick"": [""3""], ""position_in_trick"": 1, ""lead_suit"": ""♣"", ""trump"": ""♦"", ""hand_before"": [0, 15, 25, 26, 33, 38], ""legal_moves"": [0]}, {""position"": ""Positions.NORTH"", ""cards_in_trick"": [""3"", ""0""], ""position_in_trick"": 2, ""lead_suit"": ""♣"", ""trump"": ""♦"", ""hand_before"": [6, 9, 12, 24, 30, 35], ""legal_moves"": [6, 9]}, {""position"": ""Positions.WEST"", ""cards_in_trick"": [""3"", ""0"", ""6""], ""position_in_trick"": 3, ""lead_suit"": ""♣"", ""trump"": ""♦"", ""hand_before"": [1, 2, 5, 13, 17, 18], ""legal_moves"": [1, 2, 5]}]"
161,INPROC_ED830B,6,0,team2,11,49,11,49,4,?:Positions.NORTH:30 | ?:Positions.WEST:13 | ?:Positions.SOUTH:31 | ?:Positions.EAST:33,"[{""position"": ""Positions.NORTH"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♦"", ""hand_before"": [9, 12, 24, 30, 35], ""legal_moves"": [9, 12, 24, 30, 35]}, {""position"": ""Positions.WEST"", ""cards_in_trick"": [""30""], ""position_in_trick"": 1, ""lead_suit"": ""♠"", ""trump"": ""♦"", ""hand_before"": [1, 5, 13, 17, 18], ""legal_moves"": [1, 5, 13, 17, 18]}, {""position"": ""Positions.SOUTH"", ""cards_in_trick"": [""30"", ""13""], ""position_in_trick"": 2, ""lead_suit"": ""♠"", ""trump"": ""♦"", ""hand_before"": [4, 7, 8, 14, 31], ""legal_moves"": [31]}, {""position"": ""Positions.EAST"", ""cards_in_trick"": [""30"", ""13"", ""31""], ""position_in_trick"": 3, ""lead_suit"": ""♠"", ""trump"": ""♦"", ""hand_before"": [15, 25, 26, 33, 38], ""legal_moves"": [33, 38]}]"
161,INPROC_ED830B,7,6,team2,11,49,11,55,4,?:Positions.WEST:17 | ?:Positions.SOUTH:14 | ?:Positions.EAST:15 | ?:Positions.NORTH:12,"[{""position"": ""Positions.WEST"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♦"", ""hand_before"": [1, 5, 17, 18], ""legal_moves"": [1, 5, 17, 18]}, {""position"": ""Positions.SOUTH"", ""cards_in_trick"": [""17""], ""position_in_trick"": 1, ""lead_suit"": ""♦"", ""trump"": ""♦"", ""hand_before"": [4, 7, 8, 14], ""legal_moves"": [14]}, {""position"": ""Positions.EAST"", ""cards_in_trick"": [""17"", ""14""], ""position_in_trick"": 2, ""lead_suit"": ""♦"", ""trump"": ""♦"", ""hand_before"": [15, 25, 26, 38], ""legal_moves"": [15]}, {""position"": ""Positions.NORTH"", ""cards_in_trick"": [""17"", ""14"", ""15""], ""position_in_trick"": 3, ""lead_suit"": ""♦"", ""trump"": ""♦"", ""hand_before"": [9, 12, 24, 35], ""legal_moves"": [12]}]"
161,INPROC_ED830B,8,15,team1,11,55,26,55,4,?:Positions.WEST:5 | ?:Positions.SOUTH:4 | ?:Positions.EAST:25 | ?:Positions.NORTH:9,"[{""position"": ""Positions.WEST"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♦"", ""hand_before"": [1, 5, 18], ""legal_moves"": [1, 5, 18]}, {""position"": ""Positions.SOUTH"", ""cards_in_trick"": [""5""], ""position_in_trick"": 1, ""lead_suit"": ""♣"", ""trump"": ""♦"", ""hand_before"": [4, 7, 8], ""legal_moves"": [4, 7, 8]}, {""position"": ""Positions.EAST"", ""cards_in_trick"": [""5"", ""4""], ""position_in_trick"": 2, ""lead_suit"": ""♣"", ""trump"": ""♦"", ""hand_before"": [25, 26, 38], ""legal_moves"": [25, 26, 38]}, {""position"": ""Positions.NORTH"", ""cards_in_trick"": [""5"", ""4"", ""25""], ""position_in_trick"": 3, ""lead_suit"": ""♣"", ""trump"": ""♦"", ""hand_before"": [9, 24, 35], ""legal_moves"": [9]}]"
161,INPROC_ED830B,9,16,team2,26,55,26,71,4,?:Positions.NORTH:35 | ?:Positions.WEST:1 | ?:Positions.SOUTH:7 | ?:Positions.EAST:38,"[{""position"": ""Positions.NORTH"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♦"", ""hand_before"": [24, 35], ""legal_moves"": [24, 35]}, {""position"": ""Positions.WEST"", ""cards_in_trick"": [""35""], ""position_in_trick"": 1, ""lead_suit"": ""♠"", ""trump"": ""♦"", ""hand_before"": [1, 18], ""legal_moves"": [1, 18]}, {""position"": ""Positions.SOUTH"", ""cards_in_trick"": [""35"", ""1""], ""position_in_trick"": 2, ""lead_suit"": ""♠"", ""trump"": ""♦"", ""hand_before"": [7, 8], ""legal_moves"": [7, 8]}, {""position"": ""Positions.EAST"", ""cards_in_trick"": [""35"", ""1"", ""7""], ""position_in_trick"": 3, ""lead_suit"": ""♠"", ""trump"": ""♦"", ""hand_before"": [26, 38], ""legal_moves"": [38]}]"
161,INPROC_ED830B,10,23,team2,26,71,26,94,4,?:Positions.EAST:26 | ?:Positions.NORTH:24 | ?:Positions.WEST:18 | ?:Positions.SOUTH:8,"[{""position"": ""Positions.EAST"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♦"", ""hand_before"": [26], ""legal_moves"": [26]}, {""position"": ""Positions.NORTH"", ""cards_in_trick"": [""26""], ""position_in_trick"": 1, ""lead_suit"": ""♥"", ""trump"": ""♦"", ""hand_before"": [24], ""legal_moves"": [24]}, {""position"": ""Positions.WEST"", ""cards_in_trick"": [""26"", ""24""], ""position_in_trick"": 2, ""lead_suit"": ""♥"", ""trump"": ""♦"", ""hand_before"": [18], ""legal_moves"": [18]}, {""position"": ""Positions.SOUTH"", ""cards_in_trick"": [""26"", ""24"", ""18""], ""position_in_trick"": 3, ""lead_suit"": ""♥"", ""trump"": ""♦"", ""hand_before"": [8], ""legal_moves"": [8]}]"
162,INPROC_BA3AF3,1,11,team2,0,0,0,11,4,?:Positions.EAST:39 | ?:Positions.NORTH:30 | ?:Positions.WEST:33 | ?:Positions.SOUTH:32,"[{""position"": ""Positions.EAST"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♣"", ""hand_before"": [0, 6, 12, 23, 24, 26, 31, 36, 37, 39], ""legal_moves"": [0, 6, 12, 23, 24, 26, 31, 36, 37, 39]}, {""position"": ""Positions.NORTH"", ""cards_in_trick"": [""39""], ""position_in_trick"": 1, ""lead_suit"": ""♠"", ""trump"": ""♣"", ""hand_before"": [1, 5, 11, 13, 15, 19, 21, 27, 29, 30], ""legal_moves"": [30]}, {""position"": ""Positions.WEST"", ""cards_in_trick"": [""39"", ""30""], ""position_in_trick"": 2, ""lead_suit"": ""♠"", ""trump"": ""♣"", ""hand_before"": [3, 4, 7, 8, 9, 14, 16, 18, 25, 33], ""legal_moves"": [33]}, {""position"": ""Positions.SOUTH"", ""cards_in_trick"": [""39"", ""30"", ""33""], ""position_in_trick"": 3, ""lead_suit"": ""♠"", ""trump"": ""♣"", ""hand_before"": [2, 10, 17, 20, 22, 28, 32, 34, 35, 38], ""legal_moves"": [32, 34, 35, 38]}]"
162,INPROC_BA3AF3,2,6,team1,0,11,6,11,4,?:Positions.EAST:23 | ?:Positions.NORTH:27 | ?:Positions.WEST:25 | ?:Positions.SOUTH:20,"[{""position"": ""Positions.EAST"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♣"", ""hand_before"": [0, 6, 12, 23, 24, 26, 31, 36, 37], ""legal_moves"": [0, 6, 12, 23, 24, 26, 31, 36, 37]}, {""position"": ""Positions.NORTH"", ""cards_in_trick"": [""23""], ""position_in_trick"": 1, ""lead_suit"": ""♥"", ""trump"": ""♣"", ""hand_before"": [1, 5, 11, 13, 15, 19, 21, 27, 29], ""legal_moves"": [21, 27, 29]}, {""position"": ""Positions.WEST"", ""cards_in_trick"": [""23"", ""27""], ""position_in_trick"": 2, ""lead_suit"": ""♥"", ""trump"": ""♣"", ""hand_before"": [3, 4, 7, 8, 9, 14, 16, 18, 25], ""legal_moves"": [25]}, {""position"": ""Positions.SOUTH"", ""cards_in_trick"": [""23"", ""27"", ""25""], ""position_in_trick"": 3, ""lead_suit"": ""♥"", ""trump"": ""♣"", ""hand_before"": [2, 10, 17, 20, 22, 28, 34, 35, 38], ""legal_moves"": [20, 22, 28]}]"
162,INPROC_BA3AF3,3,5,team2,6,11,6,16,4,?:Positions.NORTH:15 | ?:Positions.WEST:16 | ?:Positions.SOUTH:10 | ?:Positions.EAST:12,"[{""position"": ""Positions.NORTH"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♣"", ""hand_before"": [1, 5, 11, 13, 15, 19, 21, 29], ""legal_moves"": [1, 5, 11, 13, 15, 19, 21, 29]}, {""position"": ""Positions.WEST"", ""cards_in_trick"": [""15""], ""position_in_trick"": 1, ""lead_suit"": ""♦"", ""trump"": ""♣"", ""hand_before"": [3, 4, 7, 8, 9, 14, 16, 18], ""legal_moves"": [14, 16, 18]}, {""position"": ""Positions.SOUTH"", ""cards_in_trick"": [""15"", ""16""], ""position_in_trick"": 2, ""lead_suit"": ""♦"", ""trump"": ""♣"", ""hand_before"": [2, 10, 17, 22, 28, 34, 35, 38], ""legal_moves"": [10, 17]}, {""position"": ""Positions.EAST"", ""cards_in_trick"": [""15"", ""16"", ""10""], ""position_in_trick"": 3, ""lead_suit"": ""♦"", ""trump"": ""♣"", ""hand_before"": [0, 6, 12, 24, 26, 31, 36, 37], ""legal_moves"": [12]}]"
162,INPROC_BA3AF3,4,2,team1,6,16,8,16,4,?:Positions.WEST:3 | ?:Positions.SOUTH:2 | ?:Positions.EAST:0 | ?:Positions.NORTH:5,"[{""position"": ""Positions.WEST"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♣"", ""hand_before"": [3, 4, 7, 8, 9, 14, 18], ""legal_moves"": [3, 4, 7, 8, 9, 14, 18]}, {""position"": ""Positions.SOUTH"", ""cards_in_trick"": [""3""], ""position_in_trick"": 1, ""lead_suit"": ""♣"", ""trump"": ""♣"", ""hand_before"": [2, 17, 22, 28, 34, 35, 38], ""legal_moves"": [2]}, {""position"": ""Positions.EAST"", ""cards_in_trick"": [""3"", ""2""], ""position_in_trick"": 2, ""lead_suit"": ""♣"", ""trump"": ""♣"", ""hand_before"": [0, 6, 24, 26, 31, 36, 37], ""legal_moves"": [0, 6]}, {""position"": ""Positions.NORTH"", ""cards_in_trick"": [""3"", ""2"", ""0""], ""position_in_trick"": 3, ""lead_suit"": ""♣"", ""trump"": ""♣"", ""hand_before"": [1, 5, 11, 13, 19, 21, 29], ""legal_moves"": [1, 5]}]"
162,INPROC_BA3AF3,5,14,team2,8,16,8,30,4,?:Positions.NORTH:1 | ?:Positions.WEST:9 | ?:Positions.SOUTH:22 | ?:Positions.EAST:6,"[{""position"": ""Positions.NORTH"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♣"", ""hand_before"": [1, 11, 13, 19, 21, 29], ""legal_moves"": [1, 11, 13, 19, 21, 29]}, {""position"": ""Positions.WEST"", ""cards_in_trick"": [""1""], ""position_in_trick"": 1, ""lead_suit"": ""♣"", ""trump"": ""♣"", ""hand_before"": [4, 7, 8, 9, 14, 18], ""legal_moves"": [4, 7, 8, 9]}, {""position"": ""Positions.SOUTH"", ""cards_in_trick"": [""1"", ""9""], ""position_in_trick"": 2, ""lead_suit"": ""♣"", ""trump"": ""♣"", ""hand_before"": [17, 22, 28, 34, 35, 38], ""legal_moves"": [17, 22, 28, 34, 35, 38]}, {""position"": ""Positions.EAST"", ""cards_in_trick"": [""1"", ""9"", ""22""], ""position_in_trick"": 3, ""lead_suit"": ""♣"", ""trump"": ""♣"", ""hand_before"": [6, 24, 26, 31, 36, 37], ""legal_moves"": [6]}]"
162,INPROC_BA3AF3,6,0,team2,8,30,8,30,4,?:Positions.WEST:4 | ?:Positions.SOUTH:34 | ?:Positions.EAST:24 | ?:Positions.NORTH:13,"[{""position"": ""Positions.WEST"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♣"", ""hand_before"": [4, 7, 8, 14, 18], ""legal_moves"": [4, 7, 8, 14, 18]}, {""position"": ""Positions.SOUTH"", ""cards_in_trick"": [""4""], ""position_in_trick"": 1, ""lead_suit"": ""♣"", ""trump"": ""♣"", ""hand_before"": [17, 28, 34, 35, 38], ""legal_moves"": [17, 28, 34, 35, 38]}, {""position"": ""Positions.EAST"", ""cards_in_trick"": [""4"", ""34""], ""position_in_trick"": 2, ""lead_suit"": ""♣"", ""trump"": ""♣"", ""hand_before"": [24, 26, 31, 36, 37], ""legal_moves"": [24, 26, 31, 36, 37]}, {""position"": ""Positions.NORTH"", ""cards_in_trick"": [""4"", ""34"", ""24""], ""position_in_trick"": 3, ""lead_suit"": ""♣"", ""trump"": ""♣"", ""hand_before"": [11, 13, 19, 21, 29], ""legal_moves"": [11, 13, 19, 21, 29]}]"
162,INPROC_BA3AF3,7,18,team1,8,30,26,30,4,?:Positions.WEST:14 | ?:Positions.SOUTH:17 | ?:Positions.EAST:26 | ?:Positions.NORTH:19,"[{""position"": ""Positions.WEST"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♣"", ""hand_before"": [7, 8, 14, 18], ""legal_moves"": [7, 8, 14, 18]}, {""position"": ""Positions.SOUTH"", ""cards_in_trick"": [""14""], ""position_in_trick"": 1, ""lead_suit"": ""♦"", ""trump"": ""♣"", ""hand_before"": [17, 28, 35, 38], ""legal_moves"": [17]}, {""position"": ""Positions.EAST"", ""cards_in_trick"": [""14"", ""17""], ""position_in_trick"": 2, ""lead_suit"": ""♦"", ""trump"": ""♣"", ""hand_before"": [26, 31, 36, 37], ""legal_moves"": [26, 31, 36, 37]}, {""position"": ""Positions.NORTH"", ""cards_in_trick"": [""14"", ""17"", ""26""], ""position_in_trick"": 3, ""lead_suit"": ""♦"", ""trump"": ""♣"", ""hand_before"": [11, 19, 21, 29], ""legal_moves"": [11, 19]}]"
162,INPROC_BA3AF3,8,17,team2,26,30,26,47,4,?:Positions.NORTH:21 | ?:Positions.WEST:7 | ?:Positions.SOUTH:28 | ?:Positions.EAST:36,"[{""position"": ""Positions.NORTH"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♣"", ""hand_before"": [11, 21, 29], ""legal_moves"": [11, 21, 29]}, {""position"": ""Positions.WEST"", ""cards_in_trick"": [""21""], ""position_in_trick"": 1, ""lead_suit"": ""♥"", ""trump"": ""♣"", ""hand_before"": [7, 8, 18], ""legal_moves"": [7, 8, 18]}, {""position"": ""Positions.SOUTH"", ""cards_in_trick"": [""21"", ""7""], ""position_in_trick"": 2, ""lead_suit"": ""♥"", ""trump"": ""♣"", ""hand_before"": [28, 35, 38], ""legal_moves"": [28]}, {""position"": ""Positions.EAST"", ""cards_in_trick"": [""21"", ""7"", ""28""], ""position_in_trick"": 3, ""lead_suit"": ""♥"", ""trump"": ""♣"", ""hand_before"": [31, 36, 37], ""legal_moves"": [31, 36, 37]}]"
