game_number,game_id,match_number,rounds_played,winner_team,winner_label,team1_score,team2_score,trump_card,trump_suit,phase,finished_at
86,INPROC_D439DD,1,10,team1,Team 1 (N/S),102,18,16,♦,finished,2026-05-13T14:40:59.494697+00:00
87,INPROC_CCF6D7,1,10,team2,Team 2 (E/W),29,91,15,♦,finished,2026-05-13T14:40:59.511141+00:00
88,INPROC_1DCE20,1,10,team1,Team 1 (N/S),81,39,34,♠,finished,2026-05-13T14:40:59.526882+00:00
89,INPROC_9E7CAB,1,10,team2,Team 2 (E/W),52,68,39,♠,finished,2026-05-13T14:40:59.542828+00:00
90,INPROC_C52B47,1,10,team2,Team 2 (E/W),41,79,20,♥,finished,2026-05-13T14:40:59.558839+00:00
91,INPROC_66F05A,1,10,team1,Team 1 (N/S),81,39,29,♥,finished,2026-05-13T14:40:59.574925+00:00
92,INPROC_269A54,1,10,team1,Team 1 (N/S),66,54,37,♠,finished,2026-05-13T14:40:59.590332+00:00
93,INPROC_988AF0,1,10,team2,Team 2 (E/W),12,108,39,♠,finished,2026-05-13T14:40:59.605914+00:00
94,INPROC_6FD9B4,1,10,team2,Team 2 (E/W),59,61,9,♣,finished,2026-05-13T14:40:59.621730+00:00
95,INPROC_0DF22A,1,10,team2,Team 2 (E/W),56,64,7,♣,finished,2026-05-13T14:40:59.637257+00:00
96,INPROC_2E95F1,1,10,team2,Team 2 (E/W),39,81,14,♦,finished,2026-05-13T14:40:59.652783+00:00
97,INPROC_CA7A2B,1,10,team2,Team 2 (E/W),22,98,16,♦,finished,2026-05-13T14:40:59.668575+00:00
98,INPROC_FF1018,1,10,team2,Team 2 (E/W),59,61,39,♠,finished,2026-05-13T14:40:59.684524+00:00
99,INPROC_11CC6C,1,10,team1,Team 1 (N/S),66,54,35,♠,finished,2026-05-13T14:40:59.700860+00:00
100,INPROC_1B4C42,1,10,team2,Team 2 (E/W),27,93,15,♦,finished,2026-05-13T14:40:59.717729+00:00
101,INPROC_A67E19,1,10,team1,Team 1 (N/S),72,48,36,♠,finished,2026-05-13T14:40:59.738146+00:00
102,INPROC_157913,1,10,team2,Team 2 (E/W),42,78,6,♣,finished,2026-05-13T14:40:59.757812+00:00
103,INPROC_61B40A,1,10,team2,Team 2 (E/W),40,80,14,♦,finished,2026-05-13T14:40:59.776804+00:00
104,INPROC_F60681,1,10,team2,Team 2 (E/W),57,63,19,♦,finished,2026-05-13T14:40:59.797251+00:00
105,INPROC_9EF7D4,1,10,team2,Team 2 (E/W),33,87,29,♥,finished,2026-05-13T14:40:59.816836+00:00
106,INPROC_0DA9D0,1,10,team2,Team 2 (E/W),55,65,23,♥,finished,2026-05-13T14:40:59.834839+00:00
107,INPROC_4D5219,1,10,team1,Team 1 (N/S),64,56,36,♠,finished,2026-05-13T14:40:59.852392+00:00
108,INPROC_3DF22A,1,10,team2,Team 2 (E/W),48,72,19,♦,finished,2026-05-13T14:40:59.871642+00:00
109,INPROC_0942AF,1,10,team1,Team 1 (N/S),76,44,34,♠,finished,2026-05-13T14:40:59.887804+00:00
110,INPROC_828E3B,1,10,team1,Team 1 (N/S),103,17,38,♠,finished,2026-05-13T14:40:59.905876+00:00
111,INPROC_6D5AE7,1,10,team2,Team 2 (E/W),59,61,29,♥,finished,2026-05-13T14:40:59.925033+00:00
112,INPROC_0D6DCA,1,10,team1,Team 1 (N/S),79,41,21,♥,finished,2026-05-13T14:40:59.945259+00:00
113,INPROC_8C47A3,1,10,team2,Team 2 (E/W),18,102,33,♠,finished,2026-05-13T14:40:59.964341+00:00
114,INPROC_653A56,1,10,team2,Team 2 (E/W),56,64,13,♦,finished,2026-05-13T14:40:59.982169+00:00
115,INPROC_A2B0C9,1,10,team2,Team 2 (E/W),49,71,13,♦,finished,2026-05-13T14:41:00.000850+00:00
116,INPROC_70E5A7,1,10,team2,Team 2 (E/W),59,61,39,♠,finished,2026-05-13T14:41:00.020326+00:00
117,INPROC_C4323D,1,10,team2,Team 2 (E/W),6,114,11,♦,finished,2026-05-13T14:41:00.035385+00:00
118,INPROC_F7C07F,1,10,team1,Team 1 (N/S),77,43,10,♦,finished,2026-05-13T14:41:00.053984+00:00
119,INPROC_A869A7,1,10,draw,draw,60,60,7,♣,finished,2026-05-13T14:41:00.068940+00:00
120,INPROC_2D970F,1,10,team2,Team 2 (E/W),52,68,26,♥,finished,2026-05-13T14:41:00.085719+00:00
121,INPROC_932F39,1,10,team1,Team 1 (N/S),65,55,5,♣,finished,2026-05-13T14:41:00.103324+00:00
122,INPROC_0FEAE3,1,10,team2,Team 2 (E/W),56,64,6,♣,finished,2026-05-13T14:41:00.117579+00:00
123,INPROC_989D74,1,10,team1,Team 1 (N/S),91,29,10,♦,finished,2026-05-13T14:41:00.134605+00:00
124,INPROC_983448,1,10,team2,Team 2 (E/W),52,68,39,♠,finished,2026-05-13T14:41:00.152554+00:00
125,INPROC_E843AD,1,10,team1,Team 1 (N/S),73,47,28,♥,finished,2026-05-13T14:41:00.166967+00:00
126,INPROC_35F47E,1,10,team1,Team 1 (N/S),79,41,25,♥,finished,2026-05-13T14:41:00.184184+00:00
127,INPROC_96A730,1,10,team2,Team 2 (E/W),55,65,30,♠,finished,2026-05-13T14:41:00.201500+00:00
128,INPROC_C3E40B,1,10,team2,Team 2 (E/W),24,96,25,♥,finished,2026-05-13T14:41:00.216824+00:00
129,INPROC_B126DD,1,10,team2,Team 2 (E/W),53,67,4,♣,finished,2026-05-13T14:41:00.232634+00:00
130,INPROC_622756,1,10,team1,Team 1 (N/S),74,46,33,♠,finished,2026-05-13T14:41:00.248658+00:00
131,INPROC_FE25EA,1,10,team2,Team 2 (E/W),55,65,33,♠,finished,2026-05-13T14:41:00.264075+00:00
132,INPROC_547FB4,1,10,team1,Team 1 (N/S),63,57,38,♠,finished,2026-05-13T14:41:00.279453+00:00
133,INPROC_7BBAA6,1,10,team2,Team 2 (E/W),51,69,3,♣,finished,2026-05-13T14:41:00.294797+00:00
134,INPROC_CD1FE1,1,10,team2,Team 2 (E/W),28,92,7,♣,finished,2026-05-13T14:41:00.310236+00:00
135,INPROC_9344E8,1,10,team1,Team 1 (N/S),65,55,37,♠,finished,2026-05-13T14:41:00.325068+00:00
136,INPROC_8E5E61,1,10,team2,Team 2 (E/W),51,69,4,♣,finished,2026-05-13T14:41:00.340014+00:00
137,INPROC_954903,1,10,team1,Team 1 (N/S),114,6,5,♣,finished,2026-05-13T14:41:00.355232+00:00
138,INPROC_D11436,1,10,team1,Team 1 (N/S),75,45,23,♥,finished,2026-05-13T14:41:00.371164+00:00
139,INPROC_5B5969,1,10,team2,Team 2 (E/W),51,69,31,♠,finished,2026-05-13T14:41:00.387503+00:00
140,INPROC_50409F,1,10,team1,Team 1 (N/S),71,49,10,♦,finished,2026-05-13T14:41:00.404522+00:00
141,INPROC_3582FE,1,10,team2,Team 2 (E/W),36,84,5,♣,finished,2026-05-13T14:41:00.420787+00:00
142,INPROC_B502B0,1,10,team1,Team 1 (N/S),65,55,17,♦,finished,2026-05-13T14:41:00.436472+00:00
143,INPROC_F57ED5,1,10,team1,Team 1 (N/S),79,41,30,♠,finished,2026-05-13T14:41:00.452262+00:00
144,INPROC_5A79DF,1,10,team2,Team 2 (E/W),56,64,6,♣,finished,2026-05-13T14:41:00.469253+00:00
145,INPROC_3ABF0F,1,10,team2,Team 2 (E/W),44,76,28,♥,finished,2026-05-13T14:41:00.485902+00:00
146,INPROC_3637D9,1,10,team1,Team 1 (N/S),72,48,18,♦,finished,2026-05-13T14:41:00.504999+00:00
147,INPROC_D82553,1,10,team2,Team 2 (E/W),53,67,36,♠,finished,2026-05-13T14:41:00.521168+00:00
148,INPROC_4672B2,1,10,team1,Team 1 (N/S),75,45,0,♣,finished,2026-05-13T14:41:00.536684+00:00
149,INPROC_B26297,1,10,team1,Team 1 (N/S),94,26,17,♦,finished,2026-05-13T14:41:00.552411+00:00
150,INPROC_06A91E,1,10,team2,Team 2 (E/W),46,74,28,♥,finished,2026-05-13T14:41:00.568066+00:00
151,INPROC_B4DD2F,1,10,team2,Team 2 (E/W),45,75,9,♣,finished,2026-05-13T14:41:00.583578+00:00
152,INPROC_019FAF,1,10,team1,Team 1 (N/S),63,57,6,♣,finished,2026-05-13T14:41:00.598789+00:00
153,INPROC_4D024A,1,10,team1,Team 1 (N/S),93,27,27,♥,finished,2026-05-13T14:41:00.613396+00:00
154,INPROC_37B09A,1,10,team1,Team 1 (N/S),66,54,29,♥,finished,2026-05-13T14:41:00.628749+00:00
155,INPROC_4D2159,1,10,team2,Team 2 (E/W),28,92,37,♠,finished,2026-05-13T14:41:00.643377+00:00
156,INPROC_1EBEA1,1,10,team1,Team 1 (N/S),81,39,23,♥,finished,2026-05-13T14:41:00.658048+00:00
