game_id,round,player,position,card_played,cards_in_trick,position_in_trick,lead_suit,trump,team_scores,hand_before,legal_moves
00F4E7,5,N,Positions.NORTH,12,"[{'player_id': 'ddab613b', 'player_name': 'S', 'card': '18', 'position': 'Positions.SOUTH'}, {'player_id': 'ca3b103d', 'player_name': 'E', 'card': '4', 'position': 'Positions.EAST'}]",2,♦,♣,"{'team1': 24, 'team2': 20}","[1, 5, 6, 12, 25, 37]",[12]
00F4E7,5,W,Positions.WEST,16,"[{'player_id': 'ddab613b', 'player_name': 'S', 'card': '18', 'position': 'Positions.SOUTH'}, {'player_id': 'ca3b103d', 'player_name': 'E', 'card': '4', 'position': 'Positions.EAST'}, {'player_id': 'c29a54d0', 'player_name': 'N', 'card': '12', 'position': 'Positions.NORTH'}]",3,♦,♣,"{'team1': 24, 'team2': 20}","[0, 9, 10, 17, 24]","[10, 17]"
00F4E7,6,E,Positions.EAST,35,[],0,♠,♣,"{'team1': 24, 'team2': 33}","[7, 22, 29, 32]","[7, 22, 29, 32]"
00F4E7,6,N,Positions.NORTH,37,"[{'player_id': 'ca3b103d', 'player_name': 'E', 'card': '35', 'position': 'Positions.EAST'}, {'player_id': 'c29a54d0', 'player_name': 'N', 'card': '37', 'position': 'Positions.NORTH'}]",1,♠,♣,"{'team1': 24, 'team2': 33}","[1, 5, 6, 25, 37]",[37]
00F4E7,6,W,Positions.WEST,0,"[{'player_id': 'ca3b103d', 'player_name': 'E', 'card': '35', 'position': 'Positions.EAST'}, {'player_id': 'c29a54d0', 'player_name': 'N', 'card': '37', 'position': 'Positions.NORTH'}]",2,♠,♣,"{'team1': 24, 'team2': 33}","[0, 9, 10, 17, 24]","[0, 9, 10, 17, 24]"
00F4E7,6,S,Positions.SOUTH,21,"[{'player_id': 'ca3b103d', 'player_name': 'E', 'card': '35', 'position': 'Positions.EAST'}, {'player_id': 'c29a54d0', 'player_name': 'N', 'card': '37', 'position': 'Positions.NORTH'}, {'player_id': '96a99562', 'player_name': 'W', 'card': '0', 'position': 'Positions.WEST'}]",3,♠,♣,"{'team1': 24, 'team2': 33}","[3, 8, 13, 21, 28]","[3, 8, 13, 21, 28]"
00F4E7,7,W,Positions.WEST,24,[],0,♥,♣,"{'team1': 24, 'team2': 39}","[9, 10, 17, 24]","[9, 10, 17, 24]"
00F4E7,7,S,Positions.SOUTH,28,"[{'player_id': '96a99562', 'player_name': 'W', 'card': '24', 'position': 'Positions.WEST'}]",1,♥,♣,"{'team1': 24, 'team2': 39}","[3, 8, 13, 28]",[28]
00F4E7,7,E,Positions.EAST,29,"[{'player_id': '96a99562', 'player_name': 'W', 'card': '24', 'position': 'Positions.WEST'}, {'player_id': 'ddab613b', 'player_name': 'S', 'card': '28', 'position': 'Positions.SOUTH'}, {'player_id': 'ca3b103d', 'player_name': 'E', 'card': '29', 'position': 'Positions.EAST'}]",2,♥,♣,"{'team1': 24, 'team2': 39}","[7, 22, 32]",[22]
00F4E7,7,N,Positions.NORTH,25,"[{'player_id': '96a99562', 'player_name': 'W', 'card': '24', 'position': 'Positions.WEST'}, {'player_id': 'ddab613b', 'player_name': 'S', 'card': '28', 'position': 'Positions.SOUTH'}, {'player_id': 'ca3b103d', 'player_name': 'E', 'card': '29', 'position': 'Positions.EAST'}]",3,♥,♣,"{'team1': 24, 'team2': 39}","[1, 5, 6, 25]",[25]
