game_id,round,player,position,card_played,cards_in_trick,position_in_trick,lead_suit,trump,team_scores,hand_before,legal_moves
68B703,1,S,Positions.SOUTH,24,"[{'player_id': '50790aca', 'player_name': 'S', 'card': '24', 'position': 'Positions.SOUTH'}]",0,♥,♣,"{'team1': 0, 'team2': 0}","[5, 8, 10, 14, 17, 20, 24, 30, 34, 36]","[5, 8, 10, 14, 17, 20, 24, 30, 34, 36]"
68B703,1,E,Positions.EAST,21,"[{'player_id': '50790aca', 'player_name': 'S', 'card': '24', 'position': 'Positions.SOUTH'}]",1,♥,♣,"{'team1': 0, 'team2': 0}","[4, 7, 9, 13, 15, 16, 19, 21, 35, 37]",[21]
68B703,2,W,Positions.WEST,11,"[{'player_id': 'af97fac0', 'player_name': 'W', 'card': '11', 'position': 'Positions.WEST'}]",0,♦,♣,"{'team1': 0, 'team2': 4}","[2, 3, 6, 12, 18, 22, 29, 39]","[2, 3, 6, 12, 18, 22, 29, 39]"
68B703,2,S,Positions.SOUTH,10,"[{'player_id': 'af97fac0', 'player_name': 'W', 'card': '11', 'position': 'Positions.WEST'}]",1,♦,♣,"{'team1': 0, 'team2': 4}","[5, 8, 10, 14, 17, 20, 30, 34, 36]","[10, 14, 17]"
68B703,2,E,Positions.EAST,13,"[{'player_id': 'af97fac0', 'player_name': 'W', 'card': '11', 'position': 'Positions.WEST'}, {'player_id': '50790aca', 'player_name': 'S', 'card': '10', 'position': 'Positions.SOUTH'}]",2,♦,♣,"{'team1': 0, 'team2': 4}","[4, 7, 9, 13, 15, 16, 19, 35, 37]","[13, 15, 16, 19]"
68B703,3,S,Positions.SOUTH,20,"[{'player_id': 'c853e5fa', 'player_name': 'N', 'card': '25', 'position': 'Positions.NORTH'}, {'player_id': 'af97fac0', 'player_name': 'W', 'card': '29', 'position': 'Positions.WEST'}]",2,♥,♣,"{'team1': 0, 'team2': 4}","[5, 8, 14, 17, 20, 30, 34, 36]",[20]
68B703,4,N,Positions.NORTH,1,"[{'player_id': '728bd01a', 'player_name': 'E', 'card': '16', 'position': 'Positions.EAST'}]",1,♦,♣,"{'team1': 0, 'team2': 17}","[26, 28, 31, 32, 33, 38]","[26, 28, 31, 32, 33, 38]"
68B703,5,N,Positions.NORTH,26,"[{'player_id': 'c853e5fa', 'player_name': 'N', 'card': '26', 'position': 'Positions.NORTH'}]",0,♥,♣,"{'team1': 13, 'team2': 17}","[28, 31, 32, 33, 38]","[28, 31, 32, 33, 38]"
68B703,5,W,Positions.WEST,22,"[{'player_id': 'c853e5fa', 'player_name': 'N', 'card': '26', 'position': 'Positions.NORTH'}]",1,♥,♣,"{'team1': 13, 'team2': 17}","[2, 3, 6, 12, 22, 39]",[22]
68B703,6,N,Positions.NORTH,33,"[{'player_id': 'c853e5fa', 'player_name': 'N', 'card': '33', 'position': 'Positions.NORTH'}]",0,♠,♣,"{'team1': 18, 'team2': 17}","[28, 31, 32, 38]","[28, 31, 32, 38]"
